date,panchayat_id,gp_code,panchayat_name,latitude,longitude,coarse_rain_mm,coarse_tmax_c,coarse_tmin_c,elevation_dem_m,slope_deg,aspect_sin,aspect_cos,terrain_roughness_m,relative_elevation_m,nearest_river,distance_to_river_m,sand_pct,clay_pct,silt_pct,soil_type,month,day_of_year,day_of_year_sin,day_of_year_cos,monsoon_phase,target_rain_binary,target_rain_mm,target_tmax_c,target_tmin_c,chirps_rain_mm,imd_rain_mm,qa_flag
2024-02-17,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,27.7,15.0,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,2,48,0.735034,0.678031,winter,0,0.0,27.7,15.0,0.0,0.0,PASS
2024-02-17,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,27.7,15.0,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,2,48,0.735034,0.678031,winter,0,0.0,27.71,15.01,0.0,0.0,PASS
2024-02-17,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,27.7,15.0,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,2,48,0.735034,0.678031,winter,0,0.0,27.72,15.02,0.0,0.0,PASS
2024-02-17,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,27.7,15.0,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,2,48,0.735034,0.678031,winter,0,0.0,27.7,15.0,0.0,0.0,PASS
2024-02-18,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.2,28.6,14.9,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,2,49,0.746588,0.665287,winter,0,0.16,28.59,14.89,0.1598447263240814,0.0,PASS
2024-02-18,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.2,28.6,14.9,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,2,49,0.746588,0.665287,winter,0,0.2,28.61,14.91,0.197750985622406,0.0,PASS
2024-02-18,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.2,28.6,14.9,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,2,49,0.746588,0.665287,winter,0,0.17,28.61,14.91,0.1725705415010452,0.0,PASS
2024-02-18,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.2,28.6,14.9,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,2,49,0.746588,0.665287,winter,0,0.21,28.6,14.9,0.2147837579250335,0.0,PASS
2024-02-18,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.2,28.6,14.9,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,2,49,0.746588,0.665287,winter,0,0.14,28.6,14.9,0.141924574971199,0.0,PASS
2024-02-18,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.2,28.6,14.9,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,2,49,0.746588,0.665287,winter,0,0.12,28.61,14.91,0.1171447411179542,0.0,PASS
2024-02-18,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.2,28.6,14.9,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,2,49,0.746588,0.665287,winter,0,0.2,28.62,14.92,0.197750985622406,0.0,PASS
2024-02-18,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.2,28.6,14.9,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,2,49,0.746588,0.665287,winter,0,0.16,28.6,14.9,0.1643935590982437,0.0,PASS
2024-02-19,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.4,29.6,17.8,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,2,50,0.757922,0.652346,winter,0,0.33,29.59,17.79,0.3258368372917175,0.0,PASS
2024-02-19,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.4,29.6,17.8,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,2,50,0.757922,0.652346,winter,0,0.3,29.61,17.81,0.2974010705947876,0.0,PASS
2024-02-19,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.4,29.6,17.8,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,2,50,0.757922,0.652346,winter,0,0.22,29.61,17.81,0.2215396910905838,0.0,PASS
2024-02-19,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.4,29.6,17.8,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,2,50,0.757922,0.652346,winter,0,0.26,29.6,17.8,0.2599970698356628,0.0,PASS
2024-02-19,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.4,29.6,17.8,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,2,50,0.757922,0.652346,winter,0,0.27,29.6,17.8,0.2686715126037597,0.0,PASS
2024-02-19,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.4,29.6,17.8,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,2,50,0.757922,0.652346,winter,0,0.34,29.61,17.81,0.3438108563423157,0.0,PASS
2024-02-19,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.4,29.6,17.8,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,2,50,0.757922,0.652346,winter,0,0.3,29.62,17.82,0.2974010705947876,0.0,PASS
2024-02-19,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.4,29.6,17.8,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,2,50,0.757922,0.652346,winter,0,0.25,29.6,17.8,0.2455471009016037,0.0,PASS
2024-02-20,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.3,31.4,20.8,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,2,51,0.769031,0.639212,winter,1,0.74,31.39,20.79,0.7436951398849487,0.0,PASS
2024-02-20,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.3,31.4,20.8,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,2,51,0.769031,0.639212,winter,1,0.71,31.41,20.81,0.71397864818573,0.0,PASS
2024-02-20,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.3,31.4,20.8,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,2,51,0.769031,0.639212,winter,1,0.65,31.41,20.81,0.6530333757400513,0.0,PASS
2024-02-20,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.3,31.4,20.8,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,2,51,0.769031,0.639212,winter,1,0.71,31.4,20.8,0.7117455005645752,0.0,PASS
2024-02-20,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.3,31.4,20.8,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,2,51,0.769031,0.639212,winter,1,0.7,31.4,20.8,0.6994744539260864,0.0,PASS
2024-02-20,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.3,31.4,20.8,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,2,51,0.769031,0.639212,winter,1,0.75,31.41,20.81,0.7497633099555969,0.0,PASS
2024-02-20,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.3,31.4,20.8,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,2,51,0.769031,0.639212,winter,1,0.71,31.42,20.82,0.71397864818573,0.0,PASS
2024-02-20,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.3,31.4,20.8,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,2,51,0.769031,0.639212,winter,1,0.65,31.4,20.8,0.6548816561698914,0.0,PASS
2024-02-21,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,32.7,20.2,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,2,52,0.779913,0.625889,winter,0,0.1,32.69,20.19,0.100864790380001,1.2791493,PASS
2024-02-21,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,32.7,20.2,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,2,52,0.779913,0.625889,winter,0,0.12,32.71,20.21,0.1224951520562172,0.0,PASS
2024-02-21,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,32.7,20.2,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,2,52,0.779913,0.625889,winter,0,0.13,32.71,20.21,0.1283489614725113,0.0,PASS
2024-02-21,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,32.7,20.2,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,2,52,0.779913,0.625889,winter,0,0.14,32.7,20.2,0.1420054733753204,0.0,PASS
2024-02-21,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,32.7,20.2,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,2,52,0.779913,0.625889,winter,0,0.1,32.7,20.2,0.0969520956277847,0.0,PASS
2024-02-21,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,32.7,20.2,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,2,52,0.779913,0.625889,winter,0,0.07,32.71,20.21,0.0701941400766372,1.2791493,PASS
2024-02-21,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,32.7,20.2,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,2,52,0.779913,0.625889,winter,0,0.12,32.72,20.22,0.1224951520562172,0.0,PASS
2024-02-21,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,32.7,20.2,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,2,52,0.779913,0.625889,winter,0,0.11,32.7,20.2,0.1076704114675521,0.0,PASS
2024-02-22,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.1,28.8,20.5,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,2,53,0.790563,0.61238,winter,1,4.03,28.79,20.49,4.025541305541992,0.776805,PASS
2024-02-22,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.1,28.8,20.5,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,2,53,0.790563,0.61238,winter,1,3.76,28.81,20.51,3.7585833072662354,0.0,PASS
2024-02-22,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.1,28.8,20.5,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,2,53,0.790563,0.61238,winter,1,3.21,28.81,20.51,3.2145910263061523,0.0,PASS
2024-02-22,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.1,28.8,20.5,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,2,53,0.790563,0.61238,winter,1,3.54,28.8,20.5,3.53867244720459,0.0,PASS
2024-02-22,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.1,28.8,20.5,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,2,53,0.790563,0.61238,winter,1,3.73,28.8,20.5,3.729129076004028,0.0,PASS
2024-02-22,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.1,28.8,20.5,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,2,53,0.790563,0.61238,winter,1,3.96,28.81,20.51,3.961491346359253,0.776805,PASS
2024-02-22,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.1,28.8,20.5,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,2,53,0.790563,0.61238,winter,1,3.76,28.82,20.52,3.7585833072662354,0.0,PASS
2024-02-22,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.1,28.8,20.5,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,2,53,0.790563,0.61238,winter,1,3.27,28.8,20.5,3.265845537185669,0.0,PASS
2024-02-23,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,28.4,19.3,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,2,54,0.80098,0.598691,winter,0,0.04,28.39,19.29,0.0388478077948093,5.8657665,PASS
2024-02-23,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,28.4,19.3,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,2,54,0.80098,0.598691,winter,0,0.05,28.41,19.31,0.0477140881121158,18.826422,PASS
2024-02-23,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,28.4,19.3,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,2,54,0.80098,0.598691,winter,0,0.09,28.41,19.31,0.0866003185510635,18.826422,PASS
2024-02-23,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,28.4,19.3,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,2,54,0.80098,0.598691,winter,0,0.08,28.4,19.3,0.0755986869335174,18.826422,PASS
2024-02-23,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,28.4,19.3,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,2,54,0.80098,0.598691,winter,0,0.05,28.4,19.3,0.0481503680348396,18.826422,PASS
2024-02-23,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,28.4,19.3,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,2,54,0.80098,0.598691,winter,0,0.03,28.41,19.31,0.0264855735003948,5.8657665,PASS
2024-02-23,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,28.4,19.3,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,2,54,0.80098,0.598691,winter,0,0.05,28.42,19.32,0.0477140881121158,18.826422,PASS
2024-02-23,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,28.4,19.3,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,2,54,0.80098,0.598691,winter,0,0.06,28.4,19.3,0.0557828247547149,18.826422,PASS
2024-02-24,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,28.2,16.7,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,2,55,0.81116,0.584824,winter,0,0.04,28.19,16.69,0.03987517952919,0.0,PASS
2024-02-24,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,28.2,16.7,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,2,55,0.81116,0.584824,winter,0,0.05,28.21,16.71,0.0503091625869274,0.0,PASS
2024-02-24,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,28.2,16.7,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,2,55,0.81116,0.584824,winter,0,0.04,28.21,16.71,0.0417127385735511,0.0,PASS
2024-02-24,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,28.2,16.7,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,2,55,0.81116,0.584824,winter,0,0.05,28.2,16.7,0.0529884099960327,0.0,PASS
2024-02-24,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,28.2,16.7,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,2,55,0.81116,0.584824,winter,0,0.03,28.2,16.7,0.0330108888447284,0.0,PASS
2024-02-24,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,28.2,16.7,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,2,55,0.81116,0.584824,winter,0,0.03,28.21,16.71,0.0258176438510417,0.0,PASS
2024-02-24,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,28.2,16.7,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,2,55,0.81116,0.584824,winter,0,0.05,28.22,16.72,0.0503091625869274,0.0,PASS
2024-02-24,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,28.2,16.7,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,2,55,0.81116,0.584824,winter,0,0.04,28.2,16.7,0.0387713648378849,0.0,PASS
2024-02-25,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.5,25.0,17.9,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,2,56,0.8211,0.570784,winter,0,0.0,24.99,17.89,0.0,0.0,PASS
2024-02-25,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.5,25.0,17.9,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,2,56,0.8211,0.570784,winter,0,0.0,25.01,17.91,0.0,0.0,PASS
2024-02-25,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.5,25.0,17.9,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,2,56,0.8211,0.570784,winter,0,0.0,25.01,17.91,0.0,0.0,PASS
2024-02-25,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.5,25.0,17.9,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,2,56,0.8211,0.570784,winter,0,0.0,25.0,17.9,0.0,0.0,PASS
2024-02-25,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.5,25.0,17.9,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,2,56,0.8211,0.570784,winter,0,0.0,25.0,17.9,0.0,0.0,PASS
2024-02-25,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.5,25.0,17.9,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,2,56,0.8211,0.570784,winter,0,0.0,25.01,17.91,0.0,0.0,PASS
2024-02-25,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.5,25.0,17.9,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,2,56,0.8211,0.570784,winter,0,0.0,25.02,17.92,0.0,0.0,PASS
2024-02-25,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.5,25.0,17.9,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,2,56,0.8211,0.570784,winter,0,0.0,25.0,17.9,0.0,0.0,PASS
2024-02-26,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,28.0,16.9,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,2,57,0.830797,0.556576,winter,0,0.4,27.99,16.89,0.3972204625606537,0.0,PASS
2024-02-26,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,28.0,16.9,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,2,57,0.830797,0.556576,winter,0,0.19,28.01,16.91,0.1928678154945373,0.0,PASS
2024-02-26,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,28.0,16.9,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,2,57,0.830797,0.556576,winter,0,0.0,28.01,16.91,0.0,0.0,PASS
2024-02-26,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,28.0,16.9,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,2,57,0.830797,0.556576,winter,0,0.0,28.0,16.9,0.0,0.0,PASS
2024-02-26,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,28.0,16.9,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,2,57,0.830797,0.556576,winter,0,0.37,28.0,16.9,0.3727646172046661,0.0,PASS
2024-02-26,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,28.0,16.9,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,2,57,0.830797,0.556576,winter,1,0.57,28.01,16.91,0.5712239742279053,0.0,PASS
2024-02-26,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,28.0,16.9,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,2,57,0.830797,0.556576,winter,0,0.19,28.02,16.92,0.1928678154945373,0.0,PASS
2024-02-26,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,28.0,16.9,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,2,57,0.830797,0.556576,winter,0,0.17,28.0,16.9,0.169549360871315,0.0,PASS
