gp_code,panchayat_id,panchayat_name,block_name,district_name,latitude,longitude
108871,WB_108871,Sarbangapur,Nowda,Murshidabad,23.87479017,88.36412776
108872,WB_108872,Dafarpur,Raghunathganj-I,Murshidabad,24.4387914,88.09459036
108873,WB_108873,Jamuar,Raghunathganj-I,Murshidabad,24.41701672,88.03337985
108874,WB_108874,Jarur,Raghunathganj-I,Murshidabad,24.43308925,88.03074727
108875,WB_108875,Kanupur,Raghunathganj-I,Murshidabad,24.49660543,88.03714315
108876,WB_108876,Mirzapur,Raghunathganj-I,Murshidabad,24.46814785,88.01468526
108877,WB_108877,Raninagar,Raghunathganj-I,Murshidabad,24.43888564,88.12637131
108878,WB_108878,Satui Chowrigachha,Raghunathganj-I,Murshidabad,24.41265527,88.07436849
108879,WB_108879,Sabalpur,Raghunathganj-I,Murshidabad,24.41701672,88.08457215
108880,WB_108880,Sahora,Raghunathganj-I,Murshidabad,24.42667,88.09261787
108881,WB_108881,Sundarpur,Raghunathganj-I,Murshidabad,24.44428398,88.09134505
108882,WB_108882,Barashimul Dayarampur,Raghunathganj-II,Murshidabad,24.46442549,88.11336115
108883,WB_108883,Giria,Raghunathganj-II,Murshidabad,24.5146829,88.08555837
108884,WB_108884,Jotekamal,Raghunathganj-II,Murshidabad,24.47661882,88.133433
108885,WB_108885,Kashiadanga,Raghunathganj-II,Murshidabad,24.48010407,88.12282819
108886,WB_108886,Laxmijola,Raghunathganj-II,Murshidabad,24.47845813,88.10963892
108887,WB_108887,Mithipur,Raghunathganj-II,Murshidabad,24.4872847,88.08695339
108888,WB_108888,Sanmatinagar,Raghunathganj-II,Murshidabad,24.456799,88.12353597
108889,WB_108889,Sekendra,Raghunathganj-II,Murshidabad,24.45128284,88.11880313
108890,WB_108890,Sekhalipur,Raghunathganj-II,Murshidabad,24.44278427,88.11803683
108891,WB_108891,Teghari-I,Raghunathganj-II,Murshidabad,24.45149986,88.13673675
108892,WB_108892,Herampur,Raninagar-I,Murshidabad,24.20218454,88.49490919
108893,WB_108893,Hurshi,Raninagar-I,Murshidabad,24.18570504,88.48679131
108894,WB_108894,Islampur Chak,Raninagar-I,Murshidabad,24.15480133,88.47252115
108895,WB_108895,Lochanpur,Raninagar-I,Murshidabad,24.2528066,88.44882023
108896,WB_108896,Paharpur,Raninagar-I,Murshidabad,24.19587923,88.42494838
108897,WB_108897,Tenkaraipur Balumati,Raninagar-I,Murshidabad,24.22865128,88.49722425
108898,WB_108898,Parulia,Raninagar-I,Murshidabad,24.24065713,88.49541946
108899,WB_108899,Sadal,Raninagar-I,Murshidabad,24.25229096,88.48679131
108900,WB_108900,Paikpara,Raninagar-I,Murshidabad,24.22800701,88.47167
108901,WB_108901,Ramchandrapur,Raninagar-I,Murshidabad,24.23231518,88.46562148
108902,WB_108902,Kalinagar-I,Raninagar-II,Murshidabad,24.25396773,88.55712118
108903,WB_108903,Kalinagar-II,Raninagar-II,Murshidabad,24.24960628,88.54693255
108904,WB_108904,Katlamari-I,Raninagar-II,Murshidabad,24.27637201,88.58883806
108905,WB_108905,Katlamari-II,Raninagar-II,Murshidabad,24.27254833,88.59302941
108906,WB_108906,Malibari-I,Raninagar-II,Murshidabad,24.24845814,88.5044562
108907,WB_108907,Malibari-II,Raninagar-II,Murshidabad,24.25228179,88.50026574
108908,WB_108908,Rajapur,Raninagar-II,Murshidabad,24.22013318,88.572491
108909,WB_108909,Raninagar-I,Raninagar-II,Murshidabad,24.21664793,88.58307766
108910,WB_108910,Raninagar-II,Raninagar-II,Murshidabad,24.21829387,88.59624436
108911,WB_108911,Balia,Sagardighi,Murshidabad,24.35668899,88.15970265
108912,WB_108912,Bannyeswar,Sagardighi,Murshidabad,24.312876,88.14629577
108913,WB_108913,Barala,Sagardighi,Murshidabad,24.43158942,88.00983043
108914,WB_108914,Bokhara-I,Sagardighi,Murshidabad,24.30348172,88.04048843
108915,WB_108915,Bokhara-II,Sagardighi,Murshidabad,24.30730245,88.0446839
108916,WB_108916,Gobardhandanga,Sagardighi,Murshidabad,24.26646903,88.22831257
108917,WB_108917,Kabilpur,Sagardighi,Murshidabad,24.34377138,88.18973751
108918,WB_108918,Monigram,Sagardighi,Murshidabad,24.31924633,88.1294197
108919,WB_108919,Moregram,Sagardighi,Murshidabad,24.31839216,88.12179678
108920,WB_108920,BHASAIPAIKAR,Samserganj,Murshidabad,24.63365475,87.91919939
108921,WB_108921,BOGDADNAGAR,Samserganj,Murshidabad,24.63863943,87.91965714
108922,WB_108922,CHACHANDA,Samserganj,Murshidabad,24.63740154,87.97479105
108923,WB_108923,DOGACHI NAPARA,Samserganj,Murshidabad,24.62097754,87.92401713
108924,WB_108924,GAZINAGAR MALANCHA,Samserganj,Murshidabad,24.63545999,87.949501
108925,WB_108925,KANCHANTALA,Samserganj,Murshidabad,24.63115182,87.95556996
108926,WB_108926,NIMTITA,Samserganj,Murshidabad,24.63702217,88.01163899
108927,WB_108927,PRATAPGANJ,Samserganj,Murshidabad,24.6309921,87.97934495
108928,WB_108928,TINPAKURIA,Samserganj,Murshidabad,24.644469,87.9832013
108929,WB_108929,Ahiran,SUTI-I,Murshidabad,24.54630039,88.04160069
108930,WB_108930,Bahutali,SUTI-I,Murshidabad,24.56286315,87.9074157
108931,WB_108931,Bansabati,SUTI-I,Murshidabad,24.54582718,88.01106754
108932,WB_108932,Harua,SUTI-I,Murshidabad,24.52417383,87.99187323
108933,WB_108933,Nurpur,SUTI-I,Murshidabad,24.55581507,87.99439281
108934,WB_108934,Sadikpur,SUTI-I,Murshidabad,24.55178991,88.03710994
108935,WB_108935,Patkeldanga,SUTI-I,Murshidabad,24.54630039,87.96840731
108936,WB_108936,Sagardighi,SUTI-I,Murshidabad,24.53251,87.99510101
108937,WB_108937,UMRAPUR,SUTI-I,Murshidabad,24.57888687,87.93391721
108938,WB_108938,AURANGABAD-I,SUTI-II,Murshidabad,24.61970679,88.03073281
108939,WB_108939,AURANGABAD-II,SUTI-II,Murshidabad,24.6235305,88.02653006
108940,WB_108940,BAJITPUR,SUTI-II,Murshidabad,24.50093292,88.13029983
108941,WB_108941,JAGTAI-I,SUTI-II,Murshidabad,24.63253563,88.02140492
108942,WB_108942,JAGTAI-II,SUTI-II,Murshidabad,24.63635636,88.02561137
108943,WB_108943,KASHIMNAGAR,SUTI-II,Murshidabad,24.57554284,88.00131535
108944,WB_108944,LAXMIPUR,SUTI-II,Murshidabad,24.581059,88.00846602
108945,WB_108945,MAHESAIL-I,SUTI-II,Murshidabad,24.59715076,87.99902361
108946,WB_108946,MAHESAIL-II,SUTI-II,Murshidabad,24.60097155,88.00322881
108947,WB_108947,CHANDURIA-I,CHAKDAHA,Nadia,23.10892055,88.55381752
108948,WB_108948,DEWLI,CHAKDAHA,Nadia,23.04848001,88.566413
108949,WB_108949,DUBRA,CHAKDAHA,Nadia,23.10295894,88.60557994
108950,WB_108950,GHETUGACHHI,CHAKDAHA,Nadia,23.03355774,88.57597438
108951,WB_108951,HINGNARA,CHAKDAHA,Nadia,23.04650167,88.64540457
108952,WB_108952,RAUTARI,CHAKDAHA,Nadia,23.03118998,88.53281849
108953,WB_108953,SILINDA-I,CHAKDAHA,Nadia,23.08687057,88.65535982
108954,WB_108954,SILINDA-II,CHAKDAHA,Nadia,23.08304695,88.65951324
108955,WB_108955,Tatla-I,CHAKDAHA,Nadia,23.10045688,88.56390158
108956,WB_108956,Tatla-II,CHAKDAHA,Nadia,23.10428047,88.55974771
108957,WB_108957,CHANDURIA-II,CHAKDAHA,Nadia,23.10509973,88.54966037
108958,WB_108958,Alfa,Chapra,Nadia,23.60490903,88.55649337
108959,WB_108959,Bagberia,Chapra,Nadia,23.50240161,88.63030047
108960,WB_108960,Brittihuda,Chapra,Nadia,23.55326843,88.50471757
108961,WB_108961,Chapra-I,Chapra,Nadia,23.53549957,88.54364133
108962,WB_108962,Chapra-II,Chapra,Nadia,23.5393203,88.54781194
108963,WB_108963,Hatisala-I,Chapra,Nadia,23.64276621,88.51370924
108964,WB_108964,Hatisala-II,Chapra,Nadia,23.63894545,88.50953525
108965,WB_108965,Hatkhola,Chapra,Nadia,23.56809522,88.64004731
108966,WB_108966,Hridaypur,Chapra,Nadia,23.62202105,88.57367511
108967,WB_108967,Kalinga,Chapra,Nadia,23.501168,88.56996757
108968,WB_108968,Mahatpur,Chapra,Nadia,23.48497928,88.54018021
108969,WB_108969,Badkulla-I,Hanskhali,Nadia,23.30772662,88.52775817
108970,WB_108970,Badkulla-II,Hanskhali,Nadia,23.31155033,88.52359798
108971,WB_108971,Bagula - I,Hanskhali,Nadia,23.33399331,88.64126423
108972,WB_108972,Bagula - II,Hanskhali,Nadia,23.33016963,88.64542527
108973,WB_108973,Betna Gobindapur,Hanskhali,Nadia,23.39104012,88.60401559
108974,WB_108974,Dakshinpara - I,Hanskhali,Nadia,23.36238676,88.57574122
108975,WB_108975,Dakshinpara - II,Hanskhali,Nadia,23.358566,88.57157611
108976,WB_108976,Gazna,Hanskhali,Nadia,23.37473203,88.70054203
108977,WB_108977,Mamjoan,Hanskhali,Nadia,23.30896896,88.58279877
108978,WB_108978,Mayurhat - I,Hanskhali,Nadia,23.36053676,88.66185886
108979,WB_108979,Mayurhat - II,Hanskhali,Nadia,23.35671594,88.65769387
108980,WB_108980,Birohi-I,Haringhata,Nadia,22.99806571,88.54030106
108981,WB_108981,Birohi-II,Haringhata,Nadia,23.00188942,88.53615047
108982,WB_108982,Fatepur,Haringhata,Nadia,22.93377177,88.58614886
108983,WB_108983,Kastodanga-I,Haringhata,Nadia,22.97524639,88.56447417
108984,WB_108984,Kastodanga-II,Haringhata,Nadia,22.961456,88.59084776
108985,WB_108985,Mollabelia,Haringhata,Nadia,22.96038145,88.57814477
108986,WB_108986,Nagarukhra-I,Haringhata,Nadia,22.94744127,88.5854113
108987,WB_108987,Nagarukhra-II,Haringhata,Nadia,22.93815093,88.59014806
108988,WB_108988,KANCHRAPARA,Haringhata,Nadia,22.88635179,88.52828823
108989,WB_108989,MADANPUR-I,Haringhata,Nadia,22.92328432,88.53715719
108990,WB_108990,MADANPUR-II,Haringhata,Nadia,22.9194635,88.53300576
108991,WB_108991,Barachandghar,Kaliganj,Nadia,23.7800856,88.32553058
108992,WB_108992,Deabagram,Kaliganj,Nadia,23.709097,88.30405884
108993,WB_108993,Faridpur,Kaliganj,Nadia,23.62628545,88.20472674
108994,WB_108994,Gobra,Kaliganj,Nadia,23.68684008,88.1695895
108995,WB_108995,Hatgachha,Kaliganj,Nadia,23.70854963,88.27024318
108996,WB_108996,Juranpur,Kaliganj,Nadia,23.70049815,88.1909126
108997,WB_108997,Kaliganj,Kaliganj,Nadia,23.72026599,88.23763616
108998,WB_108998,Matiary,Kaliganj,Nadia,23.63685689,88.1846637
108999,WB_108999,Mira-1,Kaliganj,Nadia,23.71875028,88.25695864
109000,WB_109000,Mira-2,Kaliganj,Nadia,23.709097,88.24895779
109001,WB_109001,Palitbegiya,Kaliganj,Nadia,23.81951262,88.20883886
109002,WB_109002,Harekrishnapur,Karimpur-I,Nadia,24.05056605,88.6748935
109003,WB_109003,Hogalbaria,Karimpur-I,Nadia,23.96419182,88.65988587
109004,WB_109004,Jamsherpur,Karimpur-I,Nadia,23.95768918,88.665923
109005,WB_109005,Karimpur-I,Karimpur-I,Nadia,23.97673438,88.62478977
109006,WB_109006,Karimpur-II,Karimpur-I,Nadia,23.98055511,88.62897454
109007,WB_109007,Madhugari,Karimpur-I,Nadia,24.06570255,88.7006953
109008,WB_109008,Pipulbaria,Karimpur-I,Nadia,23.94275213,88.68318932
109009,WB_109009,Shikarpur,Karimpur-I,Nadia,23.98302516,88.68049792
109010,WB_109010,SAGUNA,Karimpur-I,Nadia,23.97902001,88.53022712
109011,WB_109011,SARATI,Karimpur-I,Nadia,24.00081407,88.67648798
109012,WB_109012,SHIMURALI,Karimpur-I,Nadia,24.00813963,88.665923
109013,WB_109013,Dhoradaha-I,Karimpur-II,Nadia,24.00223775,88.58551915
109014,WB_109014,Dhoradaha-II,Karimpur-II,Nadia,24.00606146,88.58133681
109015,WB_109015,Dighalkandi,Karimpur-II,Nadia,23.90338756,88.67351245
109016,WB_109016,Murutia,Karimpur-II,Nadia,23.91766003,88.66962499
109017,WB_109017,Nandanpur,Karimpur-II,Nadia,23.88434295,88.58889923
109018,WB_109018,Narayanpur-I,Karimpur-II,Nadia,23.91576732,88.5110079
109019,WB_109019,Narayanpur-II,Karimpur-II,Nadia,23.91194656,88.50682514
109020,WB_109020,Natidanga-I,Karimpur-II,Nadia,23.96434867,88.535797
109021,WB_109021,Natidanga-II,Karimpur-II,Nadia,23.96816946,88.5399813
109022,WB_109022,Rahamatpur,Karimpur-II,Nadia,23.93810568,88.59339467
109023,WB_109023,Harekrishnapur,Karimpur-II,Nadia,24.04628227,88.67335067
109024,WB_109024,Bhajanghat Tungi,Krishnaganj,Nadia,23.38495697,88.73683767
109025,WB_109025,Gobindapur,Krishnaganj,Nadia,23.3701769,88.60880933
109026,WB_109026,Joyghata,Krishnaganj,Nadia,23.44513033,88.69353525
109027,WB_109027,Krishnaganj,Krishnaganj,Nadia,23.413264,88.7026535
109028,WB_109028,Matiary Banpur,Krishnaganj,Nadia,23.46334935,88.77115368
109029,WB_109029,Shibnibash,Krishnaganj,Nadia,23.41155073,88.68603036
109030,WB_109030,Taldaha Majdia,Krishnaganj,Nadia,23.44021389,88.73471435
109031,WB_109031,Maheshpur,Krishnaganj,Nadia,23.49702071,88.67146743
109032,WB_109032,Pipragachhi,Krishnaganj,Nadia,23.43876,88.67677276
109033,WB_109033,Ramnagar Barochupria - I,Krishnaganj,Nadia,23.32014678,88.71532004
109034,WB_109034,Ramnagar Barochupria - II,Krishnaganj,Nadia,23.31632596,88.71115631
109035,WB_109035,Asannagar,Krishnagar-I,Nadia,23.42266568,88.5967136
109036,WB_109036,Bhaluka,Krishnagar-I,Nadia,23.34529715,88.39566224
109037,WB_109037,Bhanderkhola,Krishnagar-I,Nadia,23.4433028,88.5177791
109038,WB_109038,Bhatjungla,Krishnagar-I,Nadia,23.38891267,88.52124697
109039,WB_109039,Bhimpur,Krishnagar-I,Nadia,23.43052194,88.63272592
109040,WB_109040,Chakdignagar,Krishnagar-I,Nadia,23.35123896,88.4711271
109041,WB_109041,Deypara,Krishnagar-I,Nadia,23.40493628,88.53969867
109042,WB_109042,Dignagar,Krishnagar-I,Nadia,23.33185221,88.44084006
109043,WB_109043,Dogachhi,Krishnagar-I,Nadia,23.36536076,88.50466043
109044,WB_109044,Joania,Krishnagar-I,Nadia,23.33461846,88.41145417
109045,WB_109045,Poragachha,Krishnagar-I,Nadia,23.43831217,88.57765623
109046,WB_109046,Belpukur,Krishnagar-II,Nadia,23.47431416,88.39818964
109047,WB_109047,Dhubulia-I,Krishnagar-II,Nadia,23.48057739,88.44696451
109048,WB_109048,Dhubulia-II,Krishnagar-II,Nadia,23.47675669,88.44279561
109049,WB_109049,Noapara-I,Krishnagar-II,Nadia,23.52392303,88.47076018
109050,WB_109050,Noapara-II,Krishnagar-II,Nadia,23.52774376,88.47493042
109051,WB_109051,Sadhanpara-I,Krishnagar-II,Nadia,23.5155176,88.39849997
109052,WB_109052,Sadhanpara-II,Krishnagar-II,Nadia,23.51169684,88.39433003
109053,WB_109053,Panighata,Krishnagar-II,Nadia,23.44939193,88.46162815
109054,WB_109054,Plassy-1,Krishnagar-II,Nadia,23.45103787,88.47471711
109055,WB_109055,Plassy-2,Krishnagar-II,Nadia,23.45890661,88.48740049
109056,WB_109056,Rajarampur Ghoraikshetra,Krishnagar-II,Nadia,23.472697,88.46092576
109057,WB_109057,Bablari,NABADWIP,Nadia,23.40979589,88.35774801
109058,WB_109058,Charmajdia Charbrahmanagar,NABADWIP,Nadia,23.28201387,88.35369595
109059,WB_109059,Fakirdanga Gholapara,NABADWIP,Nadia,23.40882607,88.39276421
109060,WB_109060,Mahisura,NABADWIP,Nadia,23.41615163,88.382247
109061,WB_109061,Majdia Pansila,NABADWIP,Nadia,23.38157926,88.38298363
109062,WB_109062,Mayapur Bamunpukur I,NABADWIP,Nadia,23.39189133,88.37530654
109063,WB_109063,Mayapur Bamunpukur II,NABADWIP,Nadia,23.39103716,88.36773797
109064,WB_109064,Swarupganj,NABADWIP,Nadia,23.385521,88.36065337
109065,WB_109065,Hogalbaria,NABADWIP,Nadia,23.37586772,88.3568562
109066,WB_109066,Jamsherpur,NABADWIP,Nadia,23.36386187,88.35864945
109067,WB_109067,Karimpur-I,NABADWIP,Nadia,23.35222804,88.36722241
109068,WB_109068,Bethuadahari-I,Nakashipara,Nadia,23.59386006,88.39570069
109069,WB_109069,Bethuadahari-II,Nakashipara,Nadia,23.59768377,88.39153148
109070,WB_109070,Bikrampur,Nakashipara,Nadia,23.64537586,88.3379157
109071,WB_109071,Bilkumari,Nakashipara,Nadia,23.69815183,88.37925339
109072,WB_109072,Billwagram,Nakashipara,Nadia,23.609164,88.42016865
109073,WB_109073,Birpur-I,Nakashipara,Nadia,23.61949482,88.46220625
109074,WB_109074,Birpur-II,Nakashipara,Nadia,23.61567406,88.45803301
109075,WB_109075,Dhananjoypur,Nakashipara,Nadia,23.68463917,88.42974122
109076,WB_109076,Dharmada,Nakashipara,Nadia,23.53878358,88.39360172
109077,WB_109077,Dogachhia,Nakashipara,Nadia,23.5626953,88.47378012
109078,WB_109078,Haranagar,Nakashipara,Nadia,23.69287777,88.34772552
109079,WB_109079,Anulia,Ranaghat-I,Nadia,23.15736792,88.54933846
109080,WB_109080,Barasat,Ranaghat-I,Nadia,23.213062,88.53625943
109081,WB_109081,Habibpur,Ranaghat-I,Nadia,23.1931365,88.53757857
109082,WB_109082,Kalinarayanpur Paharpur,Ranaghat-I,Nadia,23.19904727,88.53081278
109083,WB_109083,Khisma,Ranaghat-I,Nadia,23.25502034,88.58536091
109084,WB_109084,Nawpara Masunda,Ranaghat-I,Nadia,23.18243137,88.546062
109085,WB_109085,Payradanga,Ranaghat-I,Nadia,23.17976904,88.56106713
109086,WB_109086,Ramnagar-I,Ranaghat-I,Nadia,23.20669167,88.55299346
109087,WB_109087,Ramnagar-II,Ranaghat-I,Nadia,23.20754584,88.56055223
109088,WB_109088,Tarapur,Ranaghat-I,Nadia,23.1835768,88.49271643
109089,WB_109089,Karimpur-II,Ranaghat-I,Nadia,23.22271528,88.57141991
109090,WB_109090,Anishmali,Ranaghat-II,Nadia,23.21057813,88.65439972
109091,WB_109091,Aranghata,Ranaghat-II,Nadia,23.22221196,88.64583942
109092,WB_109092,Bahirgachi,Ranaghat-II,Nadia,23.27465764,88.63966754
109093,WB_109093,Baidyapur-I,Ranaghat-II,Nadia,23.12710287,88.5774739
109094,WB_109094,Baidyapur-II,Ranaghat-II,Nadia,23.1309236,88.5816317
109095,WB_109095,Debagram,Ranaghat-II,Nadia,23.15976267,88.65770392
109096,WB_109096,Duttapulia,Ranaghat-II,Nadia,23.2409769,88.70379943
109097,WB_109097,Jugolkishore,Ranaghat-II,Nadia,23.17512861,88.59461796
109098,WB_109098,Kamalpur,Ranaghat-II,Nadia,23.24520378,88.63465396
109099,WB_109099,Majhergram,Ranaghat-II,Nadia,23.17560182,88.62483603
109100,WB_109100,Nokari,Ranaghat-II,Nadia,23.1714894,88.59869353
109101,WB_109101,Arbandi-I,Santipur,Nadia,23.29348329,88.50690093
109102,WB_109102,Arbandi-II,Santipur,Nadia,23.297307,88.50274118
109103,WB_109103,Babla,Santipur,Nadia,23.26746961,88.48746411
109104,WB_109104,Baganchra,Santipur,Nadia,23.27155905,88.4035588
109105,WB_109105,Belgoria-I,Santipur,Nadia,23.28677616,88.46571764
109106,WB_109106,Belgoria-II,Santipur,Nadia,23.29527473,88.46647702
109107,WB_109107,Fulia Township,Santipur,Nadia,23.30456507,88.46172896
109108,WB_109108,Gayeshpur,Santipur,Nadia,23.28223517,88.37006552
109109,WB_109109,Haripur,Santipur,Nadia,23.25413006,88.41000114
109110,WB_109110,Nabla,Santipur,Nadia,23.21150076,88.50575918
109111,WB_109111,Madhugari,Santipur,Nadia,23.20134226,88.31456951
109112,WB_109112,BETAI-I,Tehatta-I,Nadia,23.82346775,88.55785107
109113,WB_109113,BETAI-II,Tehatta-I,Nadia,23.7998522,88.54469864
109114,WB_109114,CHANDERGHAT,Tehatta-I,Nadia,23.68650116,88.50393917
109115,WB_109115,CHHITKA,Tehatta-I,Nadia,23.86920175,88.53850464
109116,WB_109116,KANAINAGAR,Tehatta-I,Nadia,23.87096453,88.47449583
109117,WB_109117,NATNA,Tehatta-I,Nadia,23.72246573,88.56193453
109118,WB_109118,PATHARGHATA-I,Tehatta-I,Nadia,23.67216639,88.55397616
109119,WB_109119,PATHARGHATA-II,Tehatta-I,Nadia,23.66834277,88.55814796
109120,WB_109120,RAGHUNATHPUR,Tehatta-I,Nadia,23.76432287,88.48333575
109121,WB_109121,SHYAMNAGAR,Tehatta-I,Nadia,23.80658239,88.54568033
109122,WB_109122,TEHATTA,Tehatta-I,Nadia,23.72476691,88.53681556
109123,WB_109123,Barnia,Tehatta-II,Nadia,23.73408986,88.42666489
109124,WB_109124,Gopinathpur,Tehatta-II,Nadia,23.80618474,88.40278228
109125,WB_109125,Hanspukuria,Tehatta-II,Nadia,23.72733493,88.46767159
109126,WB_109126,Palashipara,Tehatta-II,Nadia,23.78360094,88.43079103
109127,WB_109127,Palsunda-I,Tehatta-II,Nadia,23.7697594,88.38199504
109128,WB_109128,Palsunda-II,Tehatta-II,Nadia,23.77358305,88.37782015
109129,WB_109129,Sahebnagar,Tehatta-II,Nadia,23.80561286,88.38204453
109130,WB_109130,Pipulbaria,Tehatta-II,Nadia,23.74297027,88.39555375
109131,WB_109131,Shikarpur,Tehatta-II,Nadia,23.73367993,88.400319
109132,WB_109132,Ruipukur,Tehatta-II,Nadia,23.72635437,88.410866
109133,WB_109133,Majhergram,Tehatta-II,Nadia,23.72369204,88.42593315
107777,WB_107777,ADHATA,AMDANGA,North 24 Parganas,22.8765,88.53034991
107778,WB_107778,AMDANGA,AMDANGA,North 24 Parganas,22.80494678,88.50961366
107779,WB_107779,BERABERIA,AMDANGA,North 24 Parganas,22.7754176,88.44586403
107780,WB_107780,BODAI,AMDANGA,North 24 Parganas,22.79300507,88.47801809
107781,WB_107781,CHANDIGARH,AMDANGA,North 24 Parganas,22.86563831,88.48422221
107782,WB_107782,MARICHA,AMDANGA,North 24 Parganas,22.91561015,88.52656344
107783,WB_107783,SADHANPUR,AMDANGA,North 24 Parganas,22.83668928,88.50403437
107784,WB_107784,TARABERIA,AMDANGA,North 24 Parganas,22.82118012,88.46001494
109134,WB_109134,Aturia,Baduria,North 24 Parganas,22.74578974,88.8696107
109135,WB_109135,Bagjola,Baduria,North 24 Parganas,22.79023852,88.74651874
109136,WB_109136,Bajitpur,Baduria,North 24 Parganas,22.7083272,88.85388841
109137,WB_109137,Chandipur,Baduria,North 24 Parganas,22.82320607,88.78934786
109138,WB_109138,Chatra,Baduria,North 24 Parganas,22.77654613,88.83656218
109139,WB_109139,Jadurhati Dakshin,Baduria,North 24 Parganas,22.73494088,88.73899606
109140,WB_109140,Jadurhati Uttar,Baduria,North 24 Parganas,22.73112012,88.73485031
109141,WB_109141,Jagannathpur,Baduria,North 24 Parganas,22.70220969,88.79331845
109142,WB_109142,Jasaikati Atghara,Baduria,North 24 Parganas,22.76890173,88.79787741
109143,WB_109143,Nayabastia Miloni,Baduria,North 24 Parganas,22.76454028,88.78780296
109144,WB_109144,Asharu,Bagdah,North 24 Parganas,23.16670115,88.85955055
109145,WB_109145,Bagdah,Bagdah,North 24 Parganas,23.20928174,88.89205073
109146,WB_109146,Boyra,Bagdah,North 24 Parganas,23.16207967,88.80826985
109147,WB_109147,Helencha,Bagdah,North 24 Parganas,23.18597908,88.86881003
109148,WB_109148,Kaniara-I,Bagdah,North 24 Parganas,23.16873945,88.80454872
109149,WB_109149,Kaniara-II,Bagdah,North 24 Parganas,23.1725631,88.8003928
109150,WB_109150,Malipota,Bagdah,North 24 Parganas,23.14679087,88.83875812
109151,WB_109151,Ranghat,Bagdah,North 24 Parganas,23.23907436,88.82299492
109152,WB_109152,Sindrani,Bagdah,North 24 Parganas,23.22361733,88.73352843
109153,WB_109153,Berachampa,Bagdah,North 24 Parganas,23.17396616,88.8296844
109154,WB_109154,Chhotojagulia,Barasat-I,North 24 Parganas,22.74223202,88.5340604
109155,WB_109155,Duttapukur-I,Barasat-I,North 24 Parganas,22.75925407,88.52713257
109156,WB_109156,Duttapukur-II,Barasat-I,North 24 Parganas,22.76657963,88.516666
109157,WB_109157,Ichapur-Nilgunj,Barasat-I,North 24 Parganas,22.76924196,88.50171375
109158,WB_109158,Kadambagachi,Barasat-I,North 24 Parganas,22.70500167,88.55739153
109159,WB_109159,kashimpur,Barasat-I,North 24 Parganas,22.76833207,88.50919328
109160,WB_109160,Kotra,Barasat-I,North 24 Parganas,22.73492392,88.56615912
109161,WB_109161,Paschim khilkapur,Barasat-I,North 24 Parganas,22.79245145,88.52184863
109162,WB_109162,Purba khilkapur,Barasat-I,North 24 Parganas,22.71428987,88.49318207
109163,WB_109163,Raghunathpur,Barasat-I,North 24 Parganas,22.7301487,88.56990488
109164,WB_109164,Chandigarh-Rohanda,Barasat-Ii,North 24 Parganas,22.68994579,88.42707776
109165,WB_109165,Dadpur,Barasat-Ii,North 24 Parganas,22.69001496,88.54587987
109166,WB_109166,Falti-Beliaghata,Barasat-Ii,North 24 Parganas,22.67279868,88.59974909
109167,WB_109167,Kemia-Khamarpara,Barasat-Ii,North 24 Parganas,22.65854972,88.57136605
109168,WB_109168,Kirtipur-I,Barasat-Ii,North 24 Parganas,22.668203,88.57930486
109169,WB_109169,Kirtipur-II,Barasat-Ii,North 24 Parganas,22.68199339,88.58219006
109170,WB_109170,Sashan,Barasat-Ii,North 24 Parganas,22.67457333,88.55301362
109171,WB_109171,Ramchandrapur Uday,Barasat-Ii,North 24 Parganas,22.68152018,88.55208794
109172,WB_109172,Sayestanagar I,Barasat-Ii,North 24 Parganas,22.6956644,88.55439871
109173,WB_109173,Jetia,Barrackpore-I,North 24 Parganas,22.9127147,88.44234604
109174,WB_109174,Kampa-Chakla,Barrackpore-I,North 24 Parganas,22.89535513,88.42847032
109175,WB_109175,Kowgachi-I,Barrackpore-I,North 24 Parganas,22.88748639,88.41584358
109176,WB_109176,Kowgachi-II,Barrackpore-I,North 24 Parganas,22.873696,88.4422001
109177,WB_109177,Majhipara-Palashi,Barrackpore-I,North 24 Parganas,22.91800643,88.49981493
109178,WB_109178,Mamudpur,Barrackpore-I,North 24 Parganas,22.88946729,88.4532873
109179,WB_109179,Panpur-Keutia,Barrackpore-I,North 24 Parganas,22.85039093,88.44150084
109180,WB_109180,Shibdaspur,Barrackpore-I,North 24 Parganas,22.90853026,88.4738574
109181,WB_109181,Sayestanagar II,Barrackpore-I,North 24 Parganas,22.84040304,88.46694537
109182,WB_109182,Bandipur,Barrackpore-Ii,North 24 Parganas,22.72806559,88.39304471
109183,WB_109183,Bilkanda-I,Barrackpore-Ii,North 24 Parganas,22.70390661,88.41173979
109184,WB_109184,Bilkanda-II,Barrackpore-Ii,North 24 Parganas,22.70008591,88.40759492
109185,WB_109185,Mohanpur,Barrackpore-Ii,North 24 Parganas,22.77938418,88.3922646
109186,WB_109186,Patulia,Barrackpore-Ii,North 24 Parganas,22.81640198,88.29856238
109187,WB_109187,Sewli,Barrackpore-Ii,North 24 Parganas,22.72744696,88.41287468
109188,WB_109188,Ghatbaor,Barrackpore-Ii,North 24 Parganas,22.70316301,88.397927
109189,WB_109189,Gopalnagar - I,Barrackpore-Ii,North 24 Parganas,22.66146916,88.4737569
